game_length,weight_final,agent,action,num_iter,gamma_exp3,runtime,sum_payoffs,num_count,expected_payoff,num_run
1,0.2,1,"[0.0, 0.0]",1600.0,0.2,0.18,21.58333332937656,403,0.05355665838554978,1
1,0.2,1,"[1.0, 0.0]",1600.0,0.2,0.18,107.87499998022221,1197,0.09012113615724496,1
2,0.2,0,"[0.0, 0.0]",1600.0,0.2,0.33,19.74999999637922,338,0.058431952652009525,2
2,0.2,0,"[1.0, 0.0]",1600.0,0.2,0.33,113.12499997925933,1262,0.08963946115630692,2
2,0.2,1,"[0.0, 0.0]",1600.0,0.2,0.33,19.874999996356287,329,0.060410334335429444,2
2,0.2,1,"[1.0, 0.0]",1600.0,0.2,0.33,118.99999997818215,1271,0.0936270652857452,2
1,0.2,0,"[1.0, 0.0]",1600.0,0.2,0.2,123.66666664399303,1359,0.09099828303457912,2
1,0.2,0,"[0.0, 0.0]",1600.0,0.2,0.2,12.58333333102638,241,0.05221300137355344,2
1,0.2,1,"[0.0, 0.0]",1600.0,0.2,0.2,15.416666663840266,311,0.04957127544643172,2
1,0.2,1,"[1.0, 0.0]",1600.0,0.2,0.2,114.99999997891567,1289,0.08921644684167236,2
2,0.2,0,"[0.0, 0.0]",1600.0,0.2,0.35,20.54166666290078,387,0.053079242022999434,3
2,0.2,0,"[1.0, 0.0]",1600.0,0.2,0.35,109.74999997987831,1213,0.09047815332224098,3
2,0.2,1,"[1.0, 0.0]",1600.0,0.2,0.35,121.7499999776778,1279,0.0951915558855964,3
2,0.2,1,"[0.0, 0.0]",1600.0,0.2,0.35,17.958333330041004,321,0.05594496364498755,3
1,0.2,0,"[0.0, 0.0]",1600.0,0.2,0.18,14.999999997249988,277,0.054151624538808625,3
1,0.2,0,"[1.0, 0.0]",1600.0,0.2,0.18,122.3749999775632,1323,0.09249811033829418,3
1,0.2,1,"[0.0, 0.0]",1600.0,0.2,0.18,19.041666663175782,374,0.05091354722774273,3
1,0.2,1,"[1.0, 0.0]",1600.0,0.2,0.18,110.2499999797867,1226,0.08992659052184886,3
2,0.2,0,"[1.0, 0.0]",1600.0,0.2,0.3,124.7916666437866,1337,0.09333707303200195,5
2,0.2,0,"[0.0, 0.0]",1600.0,0.2,0.3,15.208333330545127,263,0.05782636247355562,5
2,0.2,1,"[1.0, 0.0]",1600.0,0.2,0.3,114.95833331225653,1290,0.08911498706376475,5
2,0.2,1,"[0.0, 0.0]",1600.0,0.2,0.3,15.124999997227071,310,0.04879032257170023,5
1,0.2,0,"[0.0, 0.0]",1600.0,0.2,0.18,16.416666663656947,315,0.052116402106847454,5
1,0.2,0,"[1.0, 0.0]",1600.0,0.2,0.18,117.99999997836547,1285,0.09182879375748285,5
1,0.2,1,"[0.0, 0.0]",1600.0,0.2,0.18,17.499999996791715,341,0.05131964808443318,5
1,0.2,1,"[1.0, 0.0]",1600.0,0.2,0.18,114.74999997896144,1259,0.0911437648760615,5
2,0.2,0,"[0.0, 0.0]",1600.0,0.2,0.3,11.08333333130138,225,0.04925925925022836,6
2,0.2,0,"[1.0, 0.0]",1600.0,0.2,0.3,127.37499997664622,1375,0.09263636361937908,6
2,0.2,1,"[0.0, 0.0]",1600.0,0.2,0.3,15.666666663794432,312,0.05021367520446934,6
2,0.2,1,"[1.0, 0.0]",1600.0,0.2,0.3,115.70833331211905,1288,0.0898356625094092,6
1,0.2,0,"[1.0, 0.0]",1600.0,0.2,0.18,116.9999999785489,1295,0.09034749033092579,6
1,0.2,0,"[0.0, 0.0]",1600.0,0.2,0.18,16.08333333038471,305,0.052732240427490855,6
1,0.2,1,"[1.0, 0.0]",1600.0,0.2,0.18,117.99999997836552,1303,0.09056024557050309,6
1,0.2,1,"[0.0, 0.0]",1600.0,0.2,0.18,15.666666663794432,297,0.05274971940671526,6
2,0.2,0,"[1.0, 0.0]",1600.0,0.2,0.32,114.83333331227949,1253,0.09164671453493974,7
2,0.2,0,"[0.0, 0.0]",1600.0,0.2,0.32,20.12499999631048,347,0.05799711814498697,7
2,0.2,1,"[0.0, 0.0]",1600.0,0.2,0.32,17.04166666354238,298,0.0571868008843704,7
2,0.2,1,"[1.0, 0.0]",1600.0,0.2,0.32,117.99999997836544,1302,0.09062980029060326,7
1,0.2,0,"[0.0, 0.0]",1600.0,0.2,0.21,13.6666666641611,276,0.04951690820348225,7
1,0.2,0,"[1.0, 0.0]",1600.0,0.2,0.21,118.16666664500165,1324,0.08924974822130034,7
1,0.2,1,"[0.0, 0.0]",1600.0,0.2,0.21,12.166666664436102,240,0.05069444443515043,7
1,0.2,1,"[1.0, 0.0]",1600.0,0.2,0.21,122.6666666441764,1360,0.0901960784148356,7
2,0.2,0,"[0.0, 0.0]",1600.0,0.2,0.31,16.833333330247225,289,0.05824682813234334,8
2,0.2,0,"[1.0, 0.0]",1600.0,0.2,0.31,120.99999997781521,1311,0.0922959572675936,8
2,0.2,1,"[1.0, 0.0]",1600.0,0.2,0.31,116.04166664539125,1282,0.0905161206282303,8
2,0.2,1,"[0.0, 0.0]",1600.0,0.2,0.31,17.708333330086827,318,0.05568658279901518,8
1,0.2,0,"[0.0, 0.0]",1600.0,0.2,0.18,13.624999997502073,268,0.050839552229485344,8
1,0.2,0,"[1.0, 0.0]",1600.0,0.2,0.18,120.24999997795295,1332,0.09027777776122595,8
1,0.2,1,"[0.0, 0.0]",1600.0,0.2,0.18,14.249999997387489,283,0.05035335688122788,8
1,0.2,1,"[1.0, 0.0]",1600.0,0.2,0.18,118.45833331161477,1317,0.08994558338011752,8
2,0.2,0,"[0.0, 0.0]",1600.0,0.2,0.31,17.249999996837516,281,0.061387900344617496,9
2,0.2,0,"[1.0, 0.0]",1600.0,0.2,0.31,120.54166664456596,1319,0.09138867827487943,9
2,0.2,1,"[0.0, 0.0]",1600.0,0.2,0.31,16.749999996929166,321,0.05218068534868899,9
2,0.2,1,"[1.0, 0.0]",1600.0,0.2,0.31,113.70833331248576,1279,0.08890409172203734,9
1,0.2,0,"[1.0, 0.0]",1600.0,0.2,0.19,119.58333331140851,1314,0.09100710297671881,9
1,0.2,0,"[0.0, 0.0]",1600.0,0.2,0.19,15.541666663817349,286,0.05434149183152919,9
1,0.2,1,"[0.0, 0.0]",1600.0,0.2,0.19,17.416666663473645,331,0.052618328288440014,9
1,0.2,1,"[1.0, 0.0]",1600.0,0.2,0.19,114.04166664575806,1269,0.08986734960264622,9
2,0.2,0,"[1.0, 0.0]",1600.0,0.2,0.3,120.45833331124791,1334,0.0902986006830944,10
2,0.2,0,"[0.0, 0.0]",1600.0,0.2,0.3,13.916666664115267,266,0.052318295729756645,10
2,0.2,1,"[1.0, 0.0]",1600.0,0.2,0.3,118.95833331152285,1338,0.08890757347647447,10
2,0.2,1,"[0.0, 0.0]",1600.0,0.2,0.3,14.916666663931933,262,0.05693384222874783,10
1,0.2,0,"[0.0, 0.0]",1600.0,0.2,0.18,16.708333330270147,319,0.05237722047106629,10
1,0.2,0,"[1.0, 0.0]",1600.0,0.2,0.18,115.624999978801,1281,0.09026151442529352,10
1,0.2,1,"[1.0, 0.0]",1600.0,0.2,0.18,118.70833331156892,1305,0.09096424008549342,10
1,0.2,1,"[0.0, 0.0]",1600.0,0.2,0.18,15.624999997135404,295,0.05296610168520476,10
2,0.5,0,"[1.0, 0.0]",100.0,0.4,0.03,13.333333331111126,60,0.22222222218518542,0
2,0.5,0,"[0.0, 0.0]",100.0,0.4,0.03,6.249999998958337,40,0.15624999997395844,0
2,0.5,1,"[0.0, 0.0]",100.0,0.4,0.03,6.333333332277782,44,0.14393939391540414,0
2,0.5,1,"[1.0, 0.0]",100.0,0.4,0.03,10.916666664847234,56,0.19494047615798632,0
1,0.5,0,"[1.0, 0.0]",100.0,0.4,0.01,11.58333333140279,58,0.19971264364487568,0
1,0.5,0,"[0.0, 0.0]",100.0,0.4,0.01,5.083333332486114,42,0.12103174601157414,0
1,0.5,1,"[0.0, 0.0]",100.0,0.4,0.01,5.249999999125001,44,0.11931818179829548,0
1,0.5,1,"[1.0, 0.0]",100.0,0.4,0.01,11.249999998125011,56,0.20089285710937518,0
2,0.5,0,"[0.0, 0.0]",100.0,0.4,0.03,6.749999998875005,43,0.15697674415988383,1
2,0.5,0,"[1.0, 0.0]",100.0,0.4,0.03,11.58333333140279,57,0.20321637423513667,1
2,0.5,1,"[0.0, 0.0]",100.0,0.4,0.03,5.249999999125002,31,0.16935483868145168,1
2,0.5,1,"[1.0, 0.0]",100.0,0.4,0.03,13.416666664430569,69,0.19444444441203723,1
1,0.5,0,"[1.0, 0.0]",100.0,0.4,0.01,12.416666664597235,63,0.19708994705709898,1
1,0.5,0,"[0.0, 0.0]",100.0,0.4,0.01,4.08333333265278,37,0.11036036034196701,1
1,0.5,1,"[0.0, 0.0]",100.0,0.4,0.01,4.083333332652779,37,0.11036036034196699,1
1,0.5,1,"[1.0, 0.0]",100.0,0.4,0.01,12.583333331236124,63,0.1997354497021607,1
2,0.5,0,"[1.0, 0.0]",100.0,0.4,0.03,12.58333333123612,57,0.22076023388133545,2
2,0.5,0,"[0.0, 0.0]",100.0,0.4,0.03,6.249999998958337,43,0.1453488371850776,2
2,0.5,1,"[1.0, 0.0]",100.0,0.4,0.03,10.999999998166674,49,0.22448979588095253,2
2,0.5,1,"[0.0, 0.0]",100.0,0.4,0.03,7.6666666653888935,51,0.15032679736056653,2
1,0.5,0,"[1.0, 0.0]",100.0,0.4,0.01,16.333333330611126,57,0.28654970755458115,2
1,0.5,0,"[0.0, 0.0]",100.0,0.4,0.01,8.749999998541673,43,0.2034883720591087,2
1,0.5,1,"[0.0, 0.0]",100.0,0.4,0.01,1.5833333330694441,48,0.03298611110561342,2
1,0.5,1,"[1.0, 0.0]",100.0,0.4,0.01,6.333333332277783,52,0.12179487177457274,2
2,0.5,0,"[1.0, 0.0]",100.0,0.4,0.03,13.08333333115279,67,0.1952736318082506,3
2,0.5,0,"[0.0, 0.0]",100.0,0.4,0.03,3.4166666660972225,33,0.10353535351809764,3
2,0.5,1,"[0.0, 0.0]",100.0,0.4,0.03,3.916666666013889,35,0.11190476188611112,3
2,0.5,1,"[1.0, 0.0]",100.0,0.4,0.03,14.249999997625014,65,0.21923076919423098,3
1,0.5,0,"[0.0, 0.0]",100.0,0.4,0.01,4.66666666588889,39,0.11965811963817667,3
1,0.5,0,"[1.0, 0.0]",100.0,0.4,0.01,11.916666664680568,61,0.1953551912242716,3
1,0.5,1,"[1.0, 0.0]",100.0,0.4,0.01,12.666666664555569,64,0.19791666663368077,3
1,0.5,1,"[0.0, 0.0]",100.0,0.4,0.01,4.249999999291667,36,0.11805555553587964,3
2,0.5,0,"[0.0, 0.0]",100.0,0.4,0.03,3.8333333326944445,28,0.13690476188194445,5
2,0.5,0,"[1.0, 0.0]",100.0,0.4,0.03,13.833333331027793,72,0.19212962959760824,5
2,0.5,1,"[1.0, 0.0]",100.0,0.4,0.03,12.999999997833347,66,0.1969696969368689,5
2,0.5,1,"[0.0, 0.0]",100.0,0.4,0.03,3.833333332694444,34,0.11274509802042483,5
1,0.5,0,"[1.0, 0.0]",100.0,0.4,0.01,11.333333331444456,57,0.19883040932358695,5
1,0.5,0,"[0.0, 0.0]",100.0,0.4,0.01,4.583333332569446,43,0.1065891472690569,5
1,0.5,1,"[1.0, 0.0]",100.0,0.4,0.01,14.083333330986127,68,0.20710784310273717,5
1,0.5,1,"[0.0, 0.0]",100.0,0.4,0.01,3.4999999994166675,32,0.10937499998177086,5
2,0.5,0,"[1.0, 0.0]",100.0,0.4,0.03,11.916666664680568,61,0.1953551912242716,6
2,0.5,0,"[0.0, 0.0]",100.0,0.4,0.03,5.999999999000002,39,0.15384615382051287,6
2,0.5,1,"[0.0, 0.0]",100.0,0.4,0.03,5.916666665680559,43,0.13759689920187346,6
2,0.5,1,"[1.0, 0.0]",100.0,0.4,0.03,12.166666664638903,57,0.213450292362086,6
1,0.5,0,"[1.0, 0.0]",100.0,0.4,0.01,12.166666664638901,65,0.1871794871482908,6
1,0.5,0,"[0.0, 0.0]",100.0,0.4,0.01,4.083333332652778,35,0.11666666664722222,6
1,0.5,1,"[0.0, 0.0]",100.0,0.4,0.01,3.4999999994166657,30,0.1166666666472222,6
1,0.5,1,"[1.0, 0.0]",100.0,0.4,0.01,13.58333333106946,70,0.194047619015278,6
2,0.5,0,"[0.0, 0.0]",100.0,0.4,0.03,6.666666665555558,39,0.17094017091168098,7
2,0.5,0,"[1.0, 0.0]",100.0,0.4,0.03,12.9166666645139,61,0.21174863384449016,7
2,0.5,1,"[1.0, 0.0]",100.0,0.4,0.03,10.16666666497223,47,0.2163120567015368,7
2,0.5,1,"[0.0, 0.0]",100.0,0.4,0.03,6.416666665597226,53,0.12106918236975898,7
1,0.5,0,"[0.0, 0.0]",100.0,0.4,0.01,7.833333332027783,40,0.19583333330069458,7
1,0.5,0,"[1.0, 0.0]",100.0,0.4,0.01,16.499999997250015,60,0.2749999999541669,7
1,0.5,1,"[1.0, 0.0]",100.0,0.4,0.01,7.666666665388897,66,0.11616161614225602,7
1,0.5,1,"[0.0, 0.0]",100.0,0.4,0.01,1.1666666664722223,34,0.03431372548447713,7
2,0.5,0,"[0.0, 0.0]",100.0,0.4,0.03,6.499999998916671,54,0.12037037035030872,8
2,0.5,0,"[1.0, 0.0]",100.0,0.4,0.03,7.499999998750006,46,0.16304347823369578,8
2,0.5,1,"[1.0, 0.0]",100.0,0.4,0.03,18.58333333023613,82,0.2266260162223918,8
2,0.5,1,"[0.0, 0.0]",100.0,0.4,0.03,2.416666666263889,18,0.13425925923688273,8
1,0.5,0,"[1.0, 0.0]",100.0,0.4,0.01,8.49999999858334,69,0.12318840577657014,8
1,0.5,0,"[0.0, 0.0]",100.0,0.4,0.01,1.083333333152778,31,0.03494623655331542,8
1,0.5,1,"[0.0, 0.0]",100.0,0.4,0.01,7.749999998708338,42,0.18452380949305566,8
1,0.5,1,"[1.0, 0.0]",100.0,0.4,0.01,16.333333330611126,58,0.2816091953553642,8
2,0.5,0,"[1.0, 0.0]",100.0,0.4,0.03,11.4166666647639,56,0.20386904758506966,9
2,0.5,0,"[0.0, 0.0]",100.0,0.4,0.03,5.416666665763891,44,0.12310606058554298,9
2,0.5,1,"[0.0, 0.0]",100.0,0.4,0.03,5.999999999000002,36,0.16666666663888893,9
2,0.5,1,"[1.0, 0.0]",100.0,0.4,0.03,12.666666664555569,64,0.19791666663368077,9
1,0.5,0,"[1.0, 0.0]",100.0,0.4,0.02,9.833333331694453,49,0.200680272075397,9
1,0.5,0,"[0.0, 0.0]",100.0,0.4,0.02,5.9999999990000035,51,0.11764705880392164,9
1,0.5,1,"[1.0, 0.0]",100.0,0.4,0.02,12.833333331194458,61,0.21038251362613866,9
1,0.5,1,"[0.0, 0.0]",100.0,0.4,0.02,4.833333332527778,39,0.12393162391096868,9
2,0.5,0,"[0.0, 0.0]",100.0,0.4,0.03,5.249999999125002,37,0.1418918918682433,10
2,0.5,0,"[1.0, 0.0]",100.0,0.4,0.03,11.916666664680568,63,0.18915343912191376,10
2,0.5,1,"[0.0, 0.0]",100.0,0.4,0.03,5.166666665805556,35,0.14761904759444444,10
2,0.5,1,"[1.0, 0.0]",100.0,0.4,0.03,13.666666664388904,65,0.21025641022136776,10
1,0.5,0,"[0.0, 0.0]",100.0,0.4,0.01,5.666666665722225,39,0.14529914527492885,10
1,0.5,0,"[1.0, 0.0]",100.0,0.4,0.01,12.833333331194458,61,0.21038251362613866,10
1,0.5,1,"[1.0, 0.0]",100.0,0.4,0.01,7.499999998750004,39,0.19230769227564112,10
1,0.5,1,"[0.0, 0.0]",100.0,0.4,0.01,7.333333332111117,61,0.12021857921493634,10
2,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.1,0.77,447.057692228572,3718,0.12024144492430662,0
2,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.1,0.77,27.34615384131573,382,0.07158679016051238,0
2,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.1,0.77,27.749999995090427,390,0.0711538461412575,0
2,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.1,0.77,443.99999992142006,3710,0.11967654984404853,0
1,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.1,0.46,29.192307687142833,431,0.06773157235996016,0
1,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.1,0.46,441.576922998772,3669,0.12035348132972798,0
1,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.1,0.46,26.999999995223043,393,0.06870229006418077,0
1,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.1,0.46,448.26923068989385,3707,0.1209250689748837,0
2,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.1,0.76,434.1538460770111,3614,0.12013111402241591,1
2,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.1,0.76,36.61538460890664,486,0.07534029754919061,1
2,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.1,0.76,442.34615376786695,3634,0.1217243130896717,1
2,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.1,0.76,37.76923076254866,466,0.08104985142177824,1
1,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.1,0.46,28.038461533500797,396,0.07080419579166868,1
1,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.1,0.46,447.34615376698065,3704,0.12077379961311573,1
1,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.1,0.46,440.76923069122165,3666,0.12023165048860383,1
1,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.1,0.46,30.115384610056406,434,0.06939028711994563,1
2,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.1,0.79,444.6923076136052,3650,0.1218335089352343,2
2,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.1,0.79,31.65384614824585,450,0.07034188032943522,2
2,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.1,0.79,445.40384607501846,3730,0.11941121878686822,2
2,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.1,0.79,27.596153841271484,370,0.07458419957100401,2
1,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.1,0.46,32.826923071115104,466,0.07044404092513971,2
1,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.1,0.46,438.74999992234893,3634,0.12073472755155447,2
1,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.1,0.46,443.5961537676446,3662,0.12113494095238793,2
1,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.1,0.46,31.0961538406521,438,0.07099578502431986,2
2,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.1,0.86,31.557692302109025,443,0.07123632573839508,3
2,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.1,0.86,443.5576922291916,3657,0.12129004436127744,3
2,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.1,0.86,33.36538460948155,462,0.07221944720667002,3
2,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.1,0.86,438.98076915307956,3638,0.12066541208166014,3
1,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.1,0.51,32.13461537892992,448,0.07172905218511143,3
1,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.1,0.51,441.3461537680429,3652,0.12085053498577297,3
1,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.1,0.51,440.249999922084,3645,0.12078189298273909,3
1,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.1,0.51,32.42307691734044,455,0.07125950970844053,3
2,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.1,0.75,441.596153768,3664,0.12052296773144106,5
2,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.1,0.75,29.615384610145014,436,0.06792519405996562,5
2,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.1,0.75,445.73076915188204,3687,0.12089253299481477,5
2,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.1,0.75,32.288461532749,413,0.07818029426815738,5
1,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.1,0.46,446.8269229978415,3709,0.12047099568558682,5
1,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.1,0.46,27.28846153363353,391,0.0697914617228479,5
1,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.1,0.46,443.71153838300967,3691,0.12021445093010286,5
1,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.1,0.46,28.326923071911324,409,0.0692589806159201,5
2,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.1,0.75,30.711538456104883,457,0.06720249115121418,6
2,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.1,0.75,440.4423076143576,3643,0.12090099028667516,6
2,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.1,0.75,30.480769225376513,415,0.07344763668765425,6
2,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.1,0.75,447.59615376693705,3685,0.12146435651748631,6
1,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.1,0.46,31.615384609790997,455,0.06948436177976043,6
1,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.1,0.46,437.6538460763909,3645,0.12006964227061478,6
1,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.1,0.46,449.1923076128075,3711,0.1210434674246315,6
1,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.1,0.46,27.692307687408203,389,0.07118845163858149,6
2,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.1,0.76,457.8653845343484,3743,0.12232577732683633,7
2,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.1,0.76,24.23076922648226,357,0.06787330315541248,7
2,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.1,0.76,35.38461537835514,509,0.06951790840541286,7
2,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.1,0.76,429.9807691546724,3591,0.11973844866462612,7
1,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.1,0.47,24.288461534164302,345,0.07040133778018638,7
1,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.1,0.47,455.9999999192938,3755,0.12143808253509822,7
1,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.1,0.47,434.71153838460384,3632,0.1196893002160253,7
1,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.1,0.47,31.26923076369839,468,0.06681459564892818,7
2,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.1,0.76,33.153846147980545,430,0.07710196778600127,8
2,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.1,0.76,445.40384607501795,3670,0.12136344579700761,8
2,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.1,0.76,431.90384607740964,3571,0.1209475906125482,8
2,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.1,0.76,40.4230769159254,529,0.07641413405656976,8
1,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.1,0.46,31.038461532970004,443,0.07006424725275395,8
1,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.1,0.46,443.1923076138701,3657,0.12119013060264427,8
1,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.1,0.46,439.84615376830965,3637,0.12093652839381623,8
1,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.1,0.46,32.076923071247826,463,0.06928061138498451,8
2,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.1,0.77,33.99999999398468,472,0.07203389829234043,9
2,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.1,0.77,438.6923076146689,3628,0.12091849713745008,9
2,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.1,0.77,31.78846153283745,460,0.06910535115834228,9
2,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.1,0.77,443.21153838309846,3640,0.12176141164370836,9
1,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.1,0.48,30.923076917605812,436,0.0709244883431326,9
1,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.1,0.48,441.6923076141359,3664,0.12054921059337771,9
1,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.1,0.48,443.4230768445989,3674,0.1206921820480672,9
1,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.1,0.48,30.23076922542062,426,0.07096424700802963,9
2,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.1,0.75,29.288461533279765,405,0.07231718897106115,10
2,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.1,0.75,446.1923076133404,3695,0.12075569894813001,10
2,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.1,0.75,29.15384614868818,409,0.07128079742955545,10
2,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.1,0.75,444.4807691521041,3691,0.12042285807426283,10
1,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.1,0.45,443.8269229983738,3671,0.12090082348089724,10
1,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.1,0.45,29.423076917871203,429,0.06858526088081865,10
1,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.1,0.45,443.30769222923476,3668,0.12085814946271395,10
1,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.1,0.45,29.59615384091751,432,0.06850961537249424,10
2,1.0,0,"[0.0, 0.0]",4100.0,0.3,1.06,98.74999998518801,671,0.14716840534305217,0
2,1.0,0,"[1.0, 0.0]",4100.0,0.3,1.06,932.249999860122,3429,0.2718722659259615,0
2,1.0,1,"[1.0, 0.0]",4100.0,0.3,1.06,922.2499998616227,3437,0.2683299388599426,0
2,1.0,1,"[0.0, 0.0]",4100.0,0.3,1.06,99.99999998500064,663,0.150829562571645,0
1,1.0,0,"[0.0, 0.0]",4100.0,0.3,0.68,93.74999998593809,648,0.14467592590422546,0
1,1.0,0,"[1.0, 0.0]",4100.0,0.3,0.68,930.6249998603657,3452,0.2695900926594339,0
1,1.0,1,"[1.0, 0.0]",4100.0,0.3,0.68,933.2499998599717,3459,0.269803411350093,0
1,1.0,1,"[0.0, 0.0]",4100.0,0.3,0.68,92.62499998610674,641,0.1445007800095269,0
2,1.0,0,"[0.0, 0.0]",4100.0,0.3,0.81,94.62499998580662,626,0.1511581469421831,1
2,1.0,0,"[1.0, 0.0]",4100.0,0.3,0.81,940.4999998588842,3474,0.2707253885604157,1
2,1.0,1,"[0.0, 0.0]",4100.0,0.3,0.81,95.249999985713,643,0.14813374803376828,1
2,1.0,1,"[1.0, 0.0]",4100.0,0.3,0.81,921.8749998616786,3457,0.2666690771945845,1
1,1.0,0,"[1.0, 0.0]",4100.0,0.3,0.51,921.7499998616976,3433,0.2684969414103401,1
1,1.0,0,"[0.0, 0.0]",4100.0,0.3,0.51,98.12499998528193,667,0.1471139430064197,1
1,1.0,1,"[1.0, 0.0]",4100.0,0.3,0.51,937.1249998593903,3474,0.2697538859698878,1
1,1.0,1,"[0.0, 0.0]",4100.0,0.3,0.51,92.99999998605048,626,0.14856230029720524,1
2,1.0,0,"[1.0, 0.0]",4100.0,0.3,0.86,919.4999998620355,3428,0.2682322053273149,2
2,1.0,0,"[0.0, 0.0]",4100.0,0.3,0.86,100.62499998490676,672,0.14973958331087317,2
2,1.0,1,"[0.0, 0.0]",4100.0,0.3,0.86,95.12499998573162,656,0.14500762192946892,2
2,1.0,1,"[1.0, 0.0]",4100.0,0.3,0.86,935.4999998596342,3444,0.2716318234203351,2
1,1.0,0,"[0.0, 0.0]",4100.0,0.3,0.48,92.87499998606923,630,0.14742063489852258,2
1,1.0,0,"[1.0, 0.0]",4100.0,0.3,0.48,929.3749998605534,3470,0.2678314120635601,2
1,1.0,1,"[0.0, 0.0]",4100.0,0.3,0.48,90.37499998644424,610,0.14815573768269547,2
1,1.0,1,"[1.0, 0.0]",4100.0,0.3,0.48,937.1249998593903,3490,0.268517191936788,2
